   13   39
        0.7521788697        0.0809100601       -0.0000279996
       -0.2680964299       -0.2097273448       -0.0000062398
        0.0130786050        0.0013270052       -0.0000001948
       -0.0010571449        0.0076720151        0.0000000099
       -0.0246783098       -0.0281534948       -0.0000004198
       -0.3664011798        0.0378455401       -0.0000196199
       -0.1009138698        0.1096707251       -0.0000012096
        0.0007921551        0.0017269402        0.0000000050
        0.0008117301        0.0010595102       -0.0000000050
        0.0001043803        0.0000978201       -0.0000000249
       -0.0037363148       -0.0002493749       -0.0001342349
        0.0016533951       -0.0018900801       -0.0000000200
       -0.0037363148       -0.0002493600        0.0001342300
        0.0809100601        0.8112304400       -0.0000291499
       -0.2191307350       -0.3856821648       -0.0000122550
       -0.0216474200       -0.0492603800       -0.0000004749
        0.0068911251        0.0015875099       -0.0000001400
        0.0007134999        0.0050978801       -0.0000002650
        0.0318430250       -0.0584920851        0.0000014300
        0.1160023501       -0.3257401501       -0.0000171498
       -0.0014781401        0.0011943101       -0.0000000152
       -0.0005690200       -0.0009997351       -0.0000000351
       -0.0000364749        0.0000553301       -0.0000000199
        0.0024598100        0.0001192650       -0.0006908050
        0.0016246200        0.0007683748        0.0000000348
        0.0024598151        0.0001192700        0.0006907601
       -0.0000279996       -0.0000291499        0.0829155397
       -0.0000070249       -0.0000129047       -0.0398561099
        0.0000000651       -0.0000013149        0.0046506003
        0.0000000153       -0.0000000949        0.0019303850
       -0.0000002949       -0.0000000399        0.0055541503
       -0.0000167448        0.0000007651       -0.0268034650
       -0.0000016048       -0.0000144948       -0.0271849197
        0.0000000701       -0.0000000098       -0.0009475301
        0.0000000053        0.0000000152       -0.0001014250
        0.0000000553        0.0000000102        0.0000525603
       -0.0000014799        0.0001619802       -0.0000254198
       -0.0000000048        0.0000000701       -0.0001573099
        0.0000013351       -0.0001620148       -0.0000254198
       -0.2680964299       -0.2191307350       -0.0000070249
        0.6922269699        0.1344202202       -0.0000171701
       -0.1372913651        0.0728666851       -0.0000017100
        0.0160715001       -0.0165842549        0.0000000048
       -0.2433184250        0.0189435001       -0.0000107400
       -0.0157838249       -0.0262329500       -0.0000005799
        0.0089223352        0.0148505050       -0.0000002848
       -0.0118383350        0.0286312951       -0.0000003901
       -0.0023515750       -0.0043274748       -0.0000000001
       -0.0005702648       -0.0002271099       -0.0000000200
       -0.0143126900       -0.0006541801       -0.0018448300
       -0.0093467150       -0.0018399201       -0.0000001552
       -0.0143126950       -0.0006541650        0.0018437599
       -0.2097273448       -0.3856821648       -0.0000129047
        0.1344202202        0.7525610897       -0.0000205999
        0.0789791001       -0.2244075648       -0.0000081448
        0.0015603501       -0.0420620148       -0.0000014150
        0.0118207251       -0.0873654598        0.0000006801
        0.0073490303        0.0058130101       -0.0000002899
       -0.0190369548       -0.0179934548       -0.0000005997
       -0.0035868149        0.0004613902        0.0000000401
       -0.0024029698       -0.0014648998       -0.0000003601
        0.0013092253        0.0014563851       -0.0000002899
       -0.0173042899        0.0006992350       -0.0008497248
        0.0339833851       -0.0027178699       -0.0000002251
       -0.0173042999        0.0006992400        0.0008499850
       -0.0000062398       -0.0000122550       -0.0398561099
       -0.0000171701       -0.0000205999        0.1490040000
       -0.0000015301       -0.0000082551       -0.0598962399
       -0.0000002748       -0.0000003250        0.0041991647
       -0.0000088650       -0.0000000600       -0.0707403899
        0.0000002950       -0.0000003351        0.0018228148
       -0.0000002349        0.0000001100        0.0045256101
        0.0000001400       -0.0000002650        0.0018533598
       -0.0000000600       -0.0000000499        0.0123434849
        0.0000000851       -0.0000000450       -0.0069780050
        0.0278579999       -0.0035373951        0.0029619900
       -0.0000003151        0.0000000898       -0.0021992400
       -0.0278582000        0.0035372248        0.0029619900
        0.0130786050       -0.0216474200        0.0000000651
       -0.1372913651        0.0789791001       -0.0000015301
        0.7469393600        0.1241647649       -0.0000257499
       -0.2395617500       -0.2097183999       -0.0000047102
       -0.0137910349        0.0313391151       -0.0000001400
        0.0005704750       -0.0020329851        0.0000000350
       -0.0026600749       -0.0046115200       -0.0000000149
       -0.3599422901        0.0140085051       -0.0000192802
        0.0108595600        0.0176262650       -0.0000002350
       -0.0131745999       -0.0288095251       -0.0000005599
        0.0007646949        0.0003561050        0.0001455500
       -0.0065569800        0.0000187698       -0.0000000301
        0.0007646850        0.0003561100       -0.0001455000
        0.0013270052       -0.0492603800       -0.0000013149
        0.0728666851       -0.2244075648       -0.0000082551
        0.1241647649        0.7751089200       -0.0000217150
       -0.1982680949       -0.4329069399       -0.0000151302
        0.0055649500       -0.0020296400        0.0000001050
        0.0022352950        0.0010590600       -0.0000001951
       -0.0019297599       -0.0021050700       -0.0000003649
        0.0127292149       -0.0531725649        0.0000016749
       -0.0188415301       -0.0186400149       -0.0000005801
        0.0037567553        0.0061315801       -0.0000003300
       -0.0012325300       -0.0002530651        0.0006027351
       -0.0011134951        0.0007259999       -0.0000000351
       -0.0012325350       -0.0002530501       -0.0006026650
       -0.0000001948       -0.0000004749        0.0046506003
       -0.0000017100       -0.0000081448       -0.0598962399
